value,target,target_end_date,type,quantile,forecast_date,location
755.6037178039551,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47107
483.543701171875,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29037
865.4789199829103,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29037
888.0108413696289,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48485
1528.3324928283691,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48485
196.432767868042,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40133
364.2020587921145,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40133
376.64695739746094,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1121
712.6681175231934,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1121
1707.0521087646484,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39165
3077.6807403564435,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39165
53.251845359802246,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20047
89.4831113815308,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20047
95.70137166976929,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48321
188.41686439514137,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48321
1256.6197052001953,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48167
2478.9966430664067,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48167
3.478209882974632,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48461
6.893014669418343,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48461
293.3778247833252,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6103
528.2266826629639,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6103
235.39583206176758,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39065
412.998685836792,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39065
23.59379959106451,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13209
46.8821587562561,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13209
108.71846675872804,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13303
208.8789567947388,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13303
1010.6598358154297,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22103
1822.9335670471191,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22103
511.9344215393066,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18001
897.4472961425781,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18001
402.4895935058585,1 wk ahead inc case,2020-11-28,point,,2020-11-18,45085
776.3285331726065,2 wk ahead inc case,2020-12-05,point,,2020-11-18,45085
103.75139617919922,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47173
188.7427263259888,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47173
1416.2035064697266,1 wk ahead inc case,2020-11-28,point,,2020-11-18,42095
2554.0149993896484,2 wk ahead inc case,2020-12-05,point,,2020-11-18,42095
1146.8255233764646,1 wk ahead inc case,2020-11-28,point,,2020-11-18,35049
2034.447929382324,2 wk ahead inc case,2020-12-05,point,,2020-11-18,35049
44.311912536621094,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48161
86.83178186416626,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48161
64.74031400680536,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54089
115.83780145645136,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54089
795.1126251220703,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31141
1404.4668502807615,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31141
154.48775863647458,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17189
274.4736709594728,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17189
687.8622817993164,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17027
1245.1585159301758,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17027
10065.80055999756,1 wk ahead inc case,2020-11-28,point,,2020-11-18,42101
18267.87793731691,2 wk ahead inc case,2020-12-05,point,,2020-11-18,42101
157.3910083770752,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54049
277.3177070617676,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54049
207.00038146972656,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18079
366.8930282592771,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18079
79.30891418457031,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29223
146.57613372802726,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29223
1332.507926940918,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55055
2378.4008255004887,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55055
42.15726089477539,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31129
76.99313735961914,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31129
655.9128570556642,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5045
1221.6284065246582,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5045
456.0366363525391,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51161
837.1479759216309,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51161
63.52454137802124,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1041
117.42207288742077,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1041
129.6918659210205,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27101
233.24816608428955,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27101
109.32967376708972,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16081
197.00650501251232,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16081
33.808395862579346,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22091
61.937257289886475,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22091
50.67770624160772,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48077
88.443030834198,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48077
112.88007831573486,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19001
198.80909347534168,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19001
618.319766998291,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27041
1077.741195678711,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27041
761.9016952514647,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18177
1388.8163528442385,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18177
552.3650093078609,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19057
995.937191009521,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19057
77.35048866271967,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31107
141.32959175109863,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31107
28.66195106506353,1 wk ahead inc case,2020-11-28,point,,2020-11-18,45065
53.58293581008911,2 wk ahead inc case,2020-12-05,point,,2020-11-18,45065
837.5568237304688,1 wk ahead inc case,2020-11-28,point,,2020-11-18,56013
1497.5318222045898,2 wk ahead inc case,2020-12-05,point,,2020-11-18,56013
427.467472076416,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1127
816.2395896911621,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1127
155.42223072052005,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21051
286.93301677703863,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21051
472.6962623596192,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17133
837.7148094177251,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17133
30.655165195465088,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48019
56.26980876922613,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48019
161.9324064254761,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28133
317.0306024551387,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28133
102.0042953491211,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30077
185.4965791702269,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30077
7173.299072265625,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36081
14435.847045898438,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36081
182.37154388427726,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5139
346.3414001464844,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5139
3342.818206787109,1 wk ahead inc case,2020-11-28,point,,2020-11-18,38017
6128.497650146484,2 wk ahead inc case,2020-12-05,point,,2020-11-18,38017
33.5414528846741,1 wk ahead inc case,2020-11-28,point,,2020-11-18,49001
60.030211687088006,2 wk ahead inc case,2020-12-05,point,,2020-11-18,49001
86.69601488113403,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20085
160.57849454879758,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20085
7007.9952392578125,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26125
12688.098388671882,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26125
461.58033180236816,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29043
756.6399078369141,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29043
320.0837516784668,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18077
556.720703125,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18077
69.47224044799805,1 wk ahead inc case,2020-11-28,point,,2020-11-18,20171
121.95815420150764,2 wk ahead inc case,2020-12-05,point,,2020-11-18,20171
8.08211225271225,1 wk ahead inc case,2020-11-28,point,,2020-11-18,2198
14.636886656284332,2 wk ahead inc case,2020-12-05,point,,2020-11-18,2198
105.93013668060304,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48067
197.1658477783203,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48067
453.04861831664994,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5051
859.0478401184082,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5051
81.45506954193127,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5043
150.04223442077637,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5043
45.76957392692566,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13093
89.94399237632751,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13093
253.4659118652344,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37037
485.74999809265137,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37037
936.9742965698242,1 wk ahead inc case,2020-11-28,point,,2020-11-18,24021
1726.970932006836,2 wk ahead inc case,2020-12-05,point,,2020-11-18,24021
230.24213027954102,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39021
410.62910842895485,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39021
355.6835021972656,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55049
626.0678367614746,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55049
364.4049606323242,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39039
646.8282928466796,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39039
26.341023206710812,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48047
54.80502080917364,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48047
364.1367034912109,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40065
652.5337600708008,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40065
296.3871536254885,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16051
533.5471649169921,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16051
16.114055514335632,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27031
28.330942273139954,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27031
104.35116863250731,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48371
185.29741096496585,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48371
2659.0601806640625,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6013
5064.205810546875,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6013
3137.3477783203125,1 wk ahead inc case,2020-11-28,point,,2020-11-18,17111
5683.507537841797,2 wk ahead inc case,2020-12-05,point,,2020-11-18,17111
112.03678417205788,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13195
216.15043830871585,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13195
97.661452293396,1 wk ahead inc case,2020-11-28,point,,2020-11-18,16073
173.51661586761475,2 wk ahead inc case,2020-12-05,point,,2020-11-18,16073
128.94894027709938,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22083
234.05810832977286,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22083
27.365973711013797,1 wk ahead inc case,2020-11-28,point,,2020-11-18,8103
46.74701476097107,2 wk ahead inc case,2020-12-05,point,,2020-11-18,8103
65.39627933502203,1 wk ahead inc case,2020-11-28,point,,2020-11-18,54027
114.07176494598387,2 wk ahead inc case,2020-12-05,point,,2020-11-18,54027
9.045993268489843,1 wk ahead inc case,2020-11-28,point,,2020-11-18,53019
16.1473867893219,2 wk ahead inc case,2020-12-05,point,,2020-11-18,53019
735.8377456665039,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1081
1426.5898666381836,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1081
103.51473426818848,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27063
185.69600486755368,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27063
93.46116971969604,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48147
183.51110076904297,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48147
132.12356853485107,1 wk ahead inc case,2020-11-28,point,,2020-11-18,5071
251.9947052001953,2 wk ahead inc case,2020-12-05,point,,2020-11-18,5071
344.93253707885737,1 wk ahead inc case,2020-11-28,point,,2020-11-18,40049
613.107433319092,2 wk ahead inc case,2020-12-05,point,,2020-11-18,40049
1640.435043334961,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48309
3053.014450073242,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48309
31.634363412857056,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37043
58.26605486869812,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37043
232.7076244354248,1 wk ahead inc case,2020-11-28,point,,2020-11-18,41043
430.1077537536621,2 wk ahead inc case,2020-12-05,point,,2020-11-18,41043
155.17590808868397,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36053
279.463285446167,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36053
148.6255483627319,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1093
281.0576448440552,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1093
476.1542701721192,1 wk ahead inc case,2020-11-28,point,,2020-11-18,39037
860.0306243896484,2 wk ahead inc case,2020-12-05,point,,2020-11-18,39037
71.1788558959961,1 wk ahead inc case,2020-11-28,point,,2020-11-18,28147
130.1558198928833,2 wk ahead inc case,2020-12-05,point,,2020-11-18,28147
386.3750495910645,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26157
689.5918960571289,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26157
74.80091667175294,1 wk ahead inc case,2020-11-28,point,,2020-11-18,12045
148.0443305969236,2 wk ahead inc case,2020-12-05,point,,2020-11-18,12045
329.1378726959228,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47105
610.1860141754149,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47105
3372.3832397460938,1 wk ahead inc case,2020-11-28,point,,2020-11-18,6029
6519.411605834961,2 wk ahead inc case,2020-12-05,point,,2020-11-18,6029
76.44636154174805,1 wk ahead inc case,2020-11-28,point,,2020-11-18,1067
141.95209789276126,2 wk ahead inc case,2020-12-05,point,,2020-11-18,1067
1931.748275756836,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29510
3523.4960021972656,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29510
56.27325248718262,1 wk ahead inc case,2020-11-28,point,,2020-11-18,27125
98.97647762298584,2 wk ahead inc case,2020-12-05,point,,2020-11-18,27125
4065.615692138665,1 wk ahead inc case,2020-11-28,point,,2020-11-18,24031
7687.302185058594,2 wk ahead inc case,2020-12-05,point,,2020-11-18,24031
275.06359481811523,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31177
488.9351444244385,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31177
606.4160346984862,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26067
1105.4161338806152,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26067
61.616996765136655,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31029
112.37548542022705,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31029
577.2600860595708,1 wk ahead inc case,2020-11-28,point,,2020-11-18,26159
1043.5145378112793,2 wk ahead inc case,2020-12-05,point,,2020-11-18,26159
523.8545722961435,1 wk ahead inc case,2020-11-28,point,,2020-11-18,37127
998.2081336975107,2 wk ahead inc case,2020-12-05,point,,2020-11-18,37127
187.30176544189453,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48115
351.37133979797363,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48115
1074.7451782226562,1 wk ahead inc case,2020-11-28,point,,2020-11-18,18085
1925.7668228149407,2 wk ahead inc case,2020-12-05,point,,2020-11-18,18085
116.07301902770996,1 wk ahead inc case,2020-11-28,point,,2020-11-18,31137
209.85236644744882,2 wk ahead inc case,2020-12-05,point,,2020-11-18,31137
436.53877639770513,1 wk ahead inc case,2020-11-28,point,,2020-11-18,49003
787.8667297363281,2 wk ahead inc case,2020-12-05,point,,2020-11-18,49003
59.079763889312744,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51670
116.09859657287598,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51670
28.329014539718628,1 wk ahead inc case,2020-11-28,point,,2020-11-18,50003
52.415578365326006,2 wk ahead inc case,2020-12-05,point,,2020-11-18,50003
26.885173082351685,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48081
48.8890233039856,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48081
19.504545211791992,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30109
33.990912795066855,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30109
39.0346817970276,1 wk ahead inc case,2020-11-28,point,,2020-11-18,41013
70.63468933105469,2 wk ahead inc case,2020-12-05,point,,2020-11-18,41013
4564.063934326168,1 wk ahead inc case,2020-11-28,point,,2020-11-18,29183
8101.324554443359,2 wk ahead inc case,2020-12-05,point,,2020-11-18,29183
19.50934720039369,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30079
33.22887551784516,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30079
33.31651258468628,1 wk ahead inc case,2020-11-28,point,,2020-11-18,21131
62.10097074508667,2 wk ahead inc case,2020-12-05,point,,2020-11-18,21131
615.3595237731934,1 wk ahead inc case,2020-11-28,point,,2020-11-18,22063
1089.8131370544434,2 wk ahead inc case,2020-12-05,point,,2020-11-18,22063
67.90981435775764,1 wk ahead inc case,2020-11-28,point,,2020-11-18,36057
121.01275253295898,2 wk ahead inc case,2020-12-05,point,,2020-11-18,36057
126.25399684906016,1 wk ahead inc case,2020-11-28,point,,2020-11-18,55091
220.42685985565186,2 wk ahead inc case,2020-12-05,point,,2020-11-18,55091
6.935105919837952,1 wk ahead inc case,2020-11-28,point,,2020-11-18,48119
12.489274621009828,2 wk ahead inc case,2020-12-05,point,,2020-11-18,48119
1033.7543258666992,1 wk ahead inc case,2020-11-28,point,,2020-11-18,47009
1832.376220703125,2 wk ahead inc case,2020-12-05,point,,2020-11-18,47009
397.7504234313965,1 wk ahead inc case,2020-11-28,point,,2020-11-18,19027
722.8020553588872,2 wk ahead inc case,2020-12-05,point,,2020-11-18,19027
32.98994183540344,1 wk ahead inc case,2020-11-28,point,,2020-11-18,51580
57.44013261795044,2 wk ahead inc case,2020-12-05,point,,2020-11-18,51580
70.42029905319214,1 wk ahead inc case,2020-11-28,point,,2020-11-18,13083
131.9014201164247,2 wk ahead inc case,2020-12-05,point,,2020-11-18,13083
135.70083045959473,1 wk ahead inc case,2020-11-28,point,,2020-11-18,30027
238.86686325073242,2 wk ahead inc case,2020-12-05,point,,2020-11-18,30027
