forecast_date,target,location,target_end_date,type,quantile,value
2020-08-16,3 wk ahead inc death,19,2020-09-05,point,,71.1428944509599
2020-08-16,3 wk ahead inc death,40,2020-09-05,point,,65.37849652009321
2020-08-16,3 wk ahead inc death,21,2020-09-05,point,,33.8537770392671
2020-08-16,4 wk ahead inc death,US,2020-09-12,point,,14347.8633014401
2020-08-16,4 wk ahead inc death,36,2020-09-12,point,,39.3828219818727
2020-08-16,4 wk ahead inc death,34,2020-09-12,point,,45.78675508743201
2020-08-16,4 wk ahead inc death,06,2020-09-12,point,,1603.0822787186096
2020-08-16,4 wk ahead inc death,48,2020-09-12,point,,3226.399918340061
2020-08-16,4 wk ahead inc death,12,2020-09-12,point,,2486.46173645599
2020-08-16,4 wk ahead inc death,25,2020-09-12,point,,137.275162644939
2020-08-16,4 wk ahead inc death,17,2020-09-12,point,,124.15806778892099
2020-08-16,4 wk ahead inc death,42,2020-09-12,point,,141.353567989548
2020-08-16,4 wk ahead inc death,26,2020-09-12,point,,60.1766372300146
2020-08-16,4 wk ahead inc death,13,2020-09-12,point,,787.0941155495419
2020-08-16,4 wk ahead inc death,04,2020-09-12,point,,640.477853725926
2020-08-16,4 wk ahead inc death,09,2020-09-12,point,,34.6234875145017
2020-08-16,4 wk ahead inc death,22,2020-09-12,point,,480.82527102154006
2020-08-16,4 wk ahead inc death,39,2020-09-12,point,,252.073425050682
2020-08-16,4 wk ahead inc death,24,2020-09-12,point,,108.303691083501
2020-08-16,4 wk ahead inc death,18,2020-09-12,point,,69.9062917330959
2020-08-16,4 wk ahead inc death,51,2020-09-12,point,,271.911191790071
2020-08-16,4 wk ahead inc death,37,2020-09-12,point,,363.491362874207
2020-08-16,4 wk ahead inc death,45,2020-09-12,point,,747.2906783521381
2020-08-16,4 wk ahead inc death,28,2020-09-12,point,,418.23129252359496
2020-08-16,4 wk ahead inc death,08,2020-09-12,point,,57.965039096007615
2020-08-16,4 wk ahead inc death,01,2020-09-12,point,,241.230858632356
2020-08-16,4 wk ahead inc death,53,2020-09-12,point,,182.94342909472698
2020-08-16,4 wk ahead inc death,27,2020-09-12,point,,83.6284058632647
2020-08-16,4 wk ahead inc death,47,2020-09-12,point,,227.69948878658693
2020-08-16,4 wk ahead inc death,29,2020-09-12,point,,64.6081228905046
2020-08-16,4 wk ahead inc death,32,2020-09-12,point,,340.273749555662
2020-08-16,4 wk ahead inc death,55,2020-09-12,point,,130.138896785196
2020-08-16,4 wk ahead inc death,44,2020-09-12,point,,0.822188239709249
2020-08-16,4 wk ahead inc death,19,2020-09-12,point,,82.35705366291941
2020-08-16,4 wk ahead inc death,40,2020-09-12,point,,74.5343078103286
2020-08-16,4 wk ahead inc death,21,2020-09-12,point,,35.8954012727651
2020-08-16,1 wk ahead cum death,US,2020-08-22,point,,176632.286212262
2020-08-16,1 wk ahead cum death,36,2020-08-22,point,,32887.2708226836
2020-08-16,1 wk ahead cum death,34,2020-08-22,point,,15953.6882445972
2020-08-16,1 wk ahead cum death,06,2020-08-22,point,,12302.4447916776
2020-08-16,1 wk ahead cum death,48,2020-08-22,point,,11956.3031759077
2020-08-16,1 wk ahead cum death,12,2020-08-22,point,,10735.1876278467
2020-08-16,1 wk ahead cum death,25,2020-08-22,point,,8933.29866925578
2020-08-16,1 wk ahead cum death,17,2020-08-22,point,,8052.8405265475585
2020-08-16,1 wk ahead cum death,42,2020-08-22,point,,7539.5699877011
2020-08-16,1 wk ahead cum death,26,2020-08-22,point,,6566.79568143921
2020-08-16,1 wk ahead cum death,13,2020-08-22,point,,5115.8220483943705
2020-08-16,1 wk ahead cum death,04,2020-08-22,point,,4896.99974459606
2020-08-16,1 wk ahead cum death,09,2020-08-22,point,,4465.34820302361
2020-08-16,1 wk ahead cum death,22,2020-08-22,point,,4719.330675455771
2020-08-16,1 wk ahead cum death,39,2020-08-22,point,,4000.25587338848
2020-08-16,1 wk ahead cum death,24,2020-08-22,point,,3711.8845275828203
2020-08-16,1 wk ahead cum death,18,2020-08-22,point,,3192.82419540413
2020-08-16,1 wk ahead cum death,51,2020-08-22,point,,2535.1787465146303
2020-08-16,1 wk ahead cum death,37,2020-08-22,point,,2558.70505164557
2020-08-16,1 wk ahead cum death,45,2020-08-22,point,,2602.21339476341
2020-08-16,1 wk ahead cum death,28,2020-08-22,point,,2318.65635549474
2020-08-16,1 wk ahead cum death,08,2020-08-22,point,,1928.40038605054
2020-08-16,1 wk ahead cum death,01,2020-08-22,point,,2065.54857144405
2020-08-16,1 wk ahead cum death,53,2020-08-22,point,,1873.1894311094397
2020-08-16,1 wk ahead cum death,27,2020-08-22,point,,1757.7412099129901
2020-08-16,1 wk ahead cum death,47,2020-08-22,point,,1496.2887493401404
2020-08-16,1 wk ahead cum death,29,2020-08-22,point,,1364.2032250270802
2020-08-16,1 wk ahead cum death,32,2020-08-22,point,,1215.69364137368
2020-08-16,1 wk ahead cum death,55,2020-08-22,point,,1105.93405298544
2020-08-16,1 wk ahead cum death,44,2020-08-22,point,,1023.9067125733199
2020-08-16,1 wk ahead cum death,19,2020-08-22,point,,1029.28373037562
2020-08-16,1 wk ahead cum death,40,2020-08-22,point,,708.19971312813
2020-08-16,1 wk ahead cum death,21,2020-08-22,point,,840.322662750829
2020-08-16,2 wk ahead cum death,US,2020-08-29,point,,186566.15558365398
2020-08-16,2 wk ahead cum death,36,2020-08-29,point,,32935.9176205309
2020-08-16,2 wk ahead cum death,34,2020-08-29,point,,15998.0173288598
2020-08-16,2 wk ahead cum death,06,2020-08-29,point,,13529.46304777
2020-08-16,2 wk ahead cum death,48,2020-08-29,point,,14001.045698580401
2020-08-16,2 wk ahead cum death,12,2020-08-29,point,,12420.9270658784
2020-08-16,2 wk ahead cum death,25,2020-08-29,point,,9050.01184435308
2020-08-16,2 wk ahead cum death,17,2020-08-29,point,,8170.9602426964
2020-08-16,2 wk ahead cum death,42,2020-08-29,point,,7643.80525517282
2020-08-16,2 wk ahead cum death,26,2020-08-29,point,,6623.01448210349
2020-08-16,2 wk ahead cum death,13,2020-08-29,point,,5650.038088373511
2020-08-16,2 wk ahead cum death,04,2020-08-29,point,,5367.140430530821
2020-08-16,2 wk ahead cum death,09,2020-08-29,point,,4482.7399512817
2020-08-16,2 wk ahead cum death,22,2020-08-29,point,,5051.37049764797
2020-08-16,2 wk ahead cum death,39,2020-08-29,point,,4199.0963990625205
2020-08-16,2 wk ahead cum death,24,2020-08-29,point,,3798.8533917857703
2020-08-16,2 wk ahead cum death,18,2020-08-29,point,,3259.27420939413
2020-08-16,2 wk ahead cum death,51,2020-08-29,point,,2722.2365269738198
2020-08-16,2 wk ahead cum death,37,2020-08-29,point,,2816.48993306083
2020-08-16,2 wk ahead cum death,45,2020-08-29,point,,3046.39286845259
2020-08-16,2 wk ahead cum death,28,2020-08-29,point,,2608.1247075245396
2020-08-16,2 wk ahead cum death,08,2020-08-29,point,,1967.5905254958402
2020-08-16,2 wk ahead cum death,01,2020-08-29,point,,2256.90198373158
2020-08-16,2 wk ahead cum death,53,2020-08-29,point,,2001.35985344388
2020-08-16,2 wk ahead cum death,27,2020-08-29,point,,1816.60151793555
2020-08-16,2 wk ahead cum death,47,2020-08-29,point,,1669.12328900793
2020-08-16,2 wk ahead cum death,29,2020-08-29,point,,1419.38255486574
2020-08-16,2 wk ahead cum death,32,2020-08-29,point,,1409.1383575800305
2020-08-16,2 wk ahead cum death,55,2020-08-29,point,,1189.8207976544302
2020-08-16,2 wk ahead cum death,44,2020-08-29,point,,1025.7866506427804
2020-08-16,2 wk ahead cum death,19,2020-08-29,point,,1090.21324292639
2020-08-16,2 wk ahead cum death,40,2020-08-29,point,,765.3245438791901
2020-08-16,2 wk ahead cum death,21,2020-08-29,point,,872.381803622303
2020-08-16,3 wk ahead cum death,US,2020-09-05,point,,198441.036210451
2020-08-16,3 wk ahead cum death,36,2020-09-05,point,,32979.5401641669
2020-08-16,3 wk ahead cum death,34,2020-09-05,point,,16043.0615430521
2020-08-16,3 wk ahead cum death,06,2020-09-05,point,,14925.227942499
2020-08-16,3 wk ahead cum death,48,2020-09-05,point,,16547.5273685285
2020-08-16,3 wk ahead cum death,12,2020-09-05,point,,14453.3921440444
2020-08-16,3 wk ahead cum death,25,2020-09-05,point,,9176.08061584732
2020-08-16,3 wk ahead cum death,17,2020-09-05,point,,8291.99496361621
2020-08-16,3 wk ahead cum death,42,2020-09-05,point,,7764.32702662251
2020-08-16,3 wk ahead cum death,26,2020-09-05,point,,6681.226461642729
2020-08-16,3 wk ahead cum death,13,2020-09-05,point,,6297.05355281758
2020-08-16,3 wk ahead cum death,04,2020-09-05,point,,5914.610322724089
2020-08-16,3 wk ahead cum death,09,2020-09-05,point,,4507.50343679033
2020-08-16,3 wk ahead cum death,22,2020-09-05,point,,5450.57472818131
2020-08-16,3 wk ahead cum death,39,2020-09-05,point,,4423.8775549867605
2020-08-16,3 wk ahead cum death,24,2020-09-05,point,,3895.86765442536
2020-08-16,3 wk ahead cum death,18,2020-09-05,point,,3327.36206144515
2020-08-16,3 wk ahead cum death,51,2020-09-05,point,,2949.12429147949
2020-08-16,3 wk ahead cum death,37,2020-09-05,point,,3122.50875621859
2020-08-16,3 wk ahead cum death,45,2020-09-05,point,,3624.64132326969
2020-08-16,3 wk ahead cum death,28,2020-09-05,point,,2956.2732135163105
2020-08-16,3 wk ahead cum death,08,2020-09-05,point,,2014.9516657913605
2020-08-16,3 wk ahead cum death,01,2020-09-05,point,,2471.81233652322
2020-08-16,3 wk ahead cum death,53,2020-09-05,point,,2154.89839129478
2020-08-16,3 wk ahead cum death,27,2020-09-05,point,,1886.7127653884304
2020-08-16,3 wk ahead cum death,47,2020-09-05,point,,1866.4429088897305
2020-08-16,3 wk ahead cum death,29,2020-09-05,point,,1478.63233483151
2020-08-16,3 wk ahead cum death,32,2020-09-05,point,,1664.2425042334698
2020-08-16,3 wk ahead cum death,55,2020-09-05,point,,1294.32989076468
2020-08-16,3 wk ahead cum death,44,2020-09-05,point,,1027.0163963422801
2020-08-16,3 wk ahead cum death,19,2020-09-05,point,,1161.35613737735
2020-08-16,3 wk ahead cum death,40,2020-09-05,point,,830.7030403992827
2020-08-16,3 wk ahead cum death,21,2020-09-05,point,,906.23558066157
2020-08-16,4 wk ahead cum death,US,2020-09-12,point,,212788.899511892
2020-08-16,4 wk ahead cum death,36,2020-09-12,point,,33018.9229861488
2020-08-16,4 wk ahead cum death,34,2020-09-12,point,,16088.8482981395
2020-08-16,4 wk ahead cum death,06,2020-09-12,point,,16528.3102212176
2020-08-16,4 wk ahead cum death,48,2020-09-12,point,,19773.9272868685
2020-08-16,4 wk ahead cum death,12,2020-09-12,point,,16939.8538805004
2020-08-16,4 wk ahead cum death,25,2020-09-12,point,,9313.35577849226
2020-08-16,4 wk ahead cum death,17,2020-09-12,point,,8416.153031405129
2020-08-16,4 wk ahead cum death,42,2020-09-12,point,,7905.680594612049
2020-08-16,4 wk ahead cum death,26,2020-09-12,point,,6741.403098872739
2020-08-16,4 wk ahead cum death,13,2020-09-12,point,,7084.147668367122
2020-08-16,4 wk ahead cum death,04,2020-09-12,point,,6555.08817645001
2020-08-16,4 wk ahead cum death,09,2020-09-12,point,,4542.12692430483
2020-08-16,4 wk ahead cum death,22,2020-09-12,point,,5931.39999920285
2020-08-16,4 wk ahead cum death,39,2020-09-12,point,,4675.95098003744
2020-08-16,4 wk ahead cum death,24,2020-09-12,point,,4004.1713455088598
2020-08-16,4 wk ahead cum death,18,2020-09-12,point,,3397.26835317825
2020-08-16,4 wk ahead cum death,51,2020-09-12,point,,3221.03548326956
2020-08-16,4 wk ahead cum death,37,2020-09-12,point,,3486.0001190928
2020-08-16,4 wk ahead cum death,45,2020-09-12,point,,4371.93200162182
2020-08-16,4 wk ahead cum death,28,2020-09-12,point,,3374.5045060398998
2020-08-16,4 wk ahead cum death,08,2020-09-12,point,,2072.91670488737
2020-08-16,4 wk ahead cum death,01,2020-09-12,point,,2713.04319515558
2020-08-16,4 wk ahead cum death,53,2020-09-12,point,,2337.8418203895103
2020-08-16,4 wk ahead cum death,27,2020-09-12,point,,1970.3411712517002
2020-08-16,4 wk ahead cum death,47,2020-09-12,point,,2094.1423976763103
2020-08-16,4 wk ahead cum death,29,2020-09-12,point,,1543.24045772202
2020-08-16,4 wk ahead cum death,32,2020-09-12,point,,2004.5162537891397
2020-08-16,4 wk ahead cum death,55,2020-09-12,point,,1424.46878754987
2020-08-16,4 wk ahead cum death,44,2020-09-12,point,,1027.83858458199
2020-08-16,4 wk ahead cum death,19,2020-09-12,point,,1243.71319104027
2020-08-16,4 wk ahead cum death,40,2020-09-12,point,,905.2373482096119
2020-08-16,4 wk ahead cum death,21,2020-09-12,point,,942.130981934336
2020-08-23,1 wk ahead inc death,US,2020-08-29,point,,7338.80652342141
2020-08-23,1 wk ahead inc death,36,2020-08-29,point,,53.121443566459206
2020-08-23,1 wk ahead inc death,34,2020-08-29,point,,49.0082557778268
2020-08-23,1 wk ahead inc death,06,2020-08-29,point,,999.5592455124048
2020-08-23,1 wk ahead inc death,48,2020-08-29,point,,1339.7955347833501
2020-08-23,1 wk ahead inc death,12,2020-08-29,point,,1134.2844319697501
2020-08-23,1 wk ahead inc death,25,2020-08-29,point,,98.1901048520481
2020-08-23,1 wk ahead inc death,17,2020-08-29,point,,112.721069327829
2020-08-23,1 wk ahead inc death,42,2020-08-29,point,,139.274202808259
2020-08-23,1 wk ahead inc death,26,2020-08-29,point,,55.03249654761751
2020-08-23,1 wk ahead inc death,13,2020-08-29,point,,558.195897181743
2020-08-23,1 wk ahead inc death,04,2020-08-29,point,,200.23519706239202
2020-08-23,1 wk ahead inc death,22,2020-08-29,point,,282.079568155623
2020-08-23,1 wk ahead inc death,09,2020-08-29,point,,14.7456217271721
2020-08-23,1 wk ahead inc death,39,2020-08-29,point,,159.94919758234698
2020-08-23,1 wk ahead inc death,24,2020-08-29,point,,64.6873637398814
2020-08-23,1 wk ahead inc death,18,2020-08-29,point,,90.88797927287571
2020-08-23,1 wk ahead inc death,37,2020-08-29,point,,189.724517621523
2020-08-23,1 wk ahead inc death,45,2020-08-29,point,,192.735104312504
2020-08-23,1 wk ahead inc death,51,2020-08-29,point,,64.2496001291687
2020-08-23,1 wk ahead inc death,28,2020-08-29,point,,214.431083450849
2020-08-23,1 wk ahead inc death,01,2020-08-29,point,,149.31305205478995
2020-08-23,1 wk ahead inc death,08,2020-08-29,point,,33.8499255686821
2020-08-23,1 wk ahead inc death,53,2020-08-29,point,,103.94774768068301
2020-08-23,1 wk ahead inc death,27,2020-08-29,point,,63.5905606659991
2020-08-23,1 wk ahead inc death,47,2020-08-29,point,,164.000830342916
2020-08-23,1 wk ahead inc death,29,2020-08-29,point,,65.8971987845526
2020-08-23,1 wk ahead inc death,32,2020-08-29,point,,160.356006113703
2020-08-23,1 wk ahead inc death,55,2020-08-29,point,,41.2622334802392
2020-08-23,1 wk ahead inc death,19,2020-08-29,point,,64.6828830616648
2020-08-23,1 wk ahead inc death,44,2020-08-29,point,,3.96434293356781
2020-08-23,1 wk ahead inc death,40,2020-08-29,point,,56.966151268632004
2020-08-23,1 wk ahead inc death,21,2020-08-29,point,,45.1040894495635
2020-08-23,2 wk ahead inc death,US,2020-09-05,point,,8287.93115856903
2020-08-23,2 wk ahead inc death,36,2020-09-05,point,,47.584619755062
2020-08-23,2 wk ahead inc death,34,2020-09-05,point,,49.7282862388681
2020-08-23,2 wk ahead inc death,06,2020-09-05,point,,1081.40587347982
2020-08-23,2 wk ahead inc death,48,2020-09-05,point,,1747.9183602709802
2020-08-23,2 wk ahead inc death,12,2020-09-05,point,,1117.9520683146
2020-08-23,2 wk ahead inc death,25,2020-09-05,point,,105.944533381393
2020-08-23,2 wk ahead inc death,17,2020-09-05,point,,115.24523868819
2020-08-23,2 wk ahead inc death,42,2020-09-05,point,,160.541049866286
2020-08-23,2 wk ahead inc death,26,2020-09-05,point,,56.755287919086285
2020-08-23,2 wk ahead inc death,13,2020-09-05,point,,695.280463433779
2020-08-23,2 wk ahead inc death,04,2020-09-05,point,,163.81592946756
2020-08-23,2 wk ahead inc death,22,2020-09-05,point,,331.546742917306
2020-08-23,2 wk ahead inc death,09,2020-09-05,point,,20.8181570065369
2020-08-23,2 wk ahead inc death,39,2020-09-05,point,,179.71704374471298
2020-08-23,2 wk ahead inc death,24,2020-09-05,point,,71.68038662434209
2020-08-23,2 wk ahead inc death,18,2020-09-05,point,,91.2580858368704
2020-08-23,2 wk ahead inc death,37,2020-09-05,point,,224.585043835397
2020-08-23,2 wk ahead inc death,45,2020-09-05,point,,179.738856809711
2020-08-23,2 wk ahead inc death,51,2020-09-05,point,,77.6616586014403
2020-08-23,2 wk ahead inc death,28,2020-09-05,point,,254.046950492424
2020-08-23,2 wk ahead inc death,01,2020-09-05,point,,167.256742200002
2020-08-23,2 wk ahead inc death,08,2020-09-05,point,,40.7500017623071
2020-08-23,2 wk ahead inc death,53,2020-09-05,point,,121.877827564049
2020-08-23,2 wk ahead inc death,27,2020-09-05,point,,75.8430059589132
2020-08-23,2 wk ahead inc death,47,2020-09-05,point,,186.84510206005402
2020-08-23,2 wk ahead inc death,29,2020-09-05,point,,69.47195740227271
2020-08-23,2 wk ahead inc death,32,2020-09-05,point,,207.386123071759
2020-08-23,2 wk ahead inc death,55,2020-09-05,point,,51.2569730659128
2020-08-23,2 wk ahead inc death,19,2020-09-05,point,,75.5090759124739
2020-08-23,2 wk ahead inc death,44,2020-09-05,point,,2.72919817897608
2020-08-23,2 wk ahead inc death,40,2020-09-05,point,,65.1931090018128
2020-08-23,2 wk ahead inc death,21,2020-09-05,point,,47.615041202294904
2020-08-23,3 wk ahead inc death,US,2020-09-12,point,,9480.11199680672
2020-08-23,3 wk ahead inc death,36,2020-09-12,point,,42.887327100438796
2020-08-23,3 wk ahead inc death,34,2020-09-12,point,,50.3892489709795
2020-08-23,3 wk ahead inc death,06,2020-09-12,point,,1160.90345150933
2020-08-23,3 wk ahead inc death,48,2020-09-12,point,,2199.1861783222
2020-08-23,3 wk ahead inc death,12,2020-09-12,point,,1192.03359802106
2020-08-23,3 wk ahead inc death,25,2020-09-12,point,,115.319020293146
2020-08-23,3 wk ahead inc death,17,2020-09-12,point,,118.207520083988
2020-08-23,3 wk ahead inc death,42,2020-09-12,point,,187.44361673021598
2020-08-23,3 wk ahead inc death,26,2020-09-12,point,,58.631968964615
2020-08-23,3 wk ahead inc death,13,2020-09-12,point,,865.076805737607
2020-08-23,3 wk ahead inc death,04,2020-09-12,point,,146.10447326414499
2020-08-23,3 wk ahead inc death,22,2020-09-12,point,,392.522029364087
2020-08-23,3 wk ahead inc death,09,2020-09-12,point,,29.0453550539331
2020-08-23,3 wk ahead inc death,39,2020-09-12,point,,200.91524577283002
2020-08-23,3 wk ahead inc death,24,2020-09-12,point,,79.19286979355971
2020-08-23,3 wk ahead inc death,18,2020-09-12,point,,91.9435394020251
2020-08-23,3 wk ahead inc death,37,2020-09-12,point,,265.790564505937
2020-08-23,3 wk ahead inc death,45,2020-09-12,point,,154.897970120905
2020-08-23,3 wk ahead inc death,51,2020-09-12,point,,92.54252288884541
2020-08-23,3 wk ahead inc death,28,2020-09-12,point,,297.051140638991
2020-08-23,3 wk ahead inc death,01,2020-09-12,point,,187.557013205466
2020-08-23,3 wk ahead inc death,08,2020-09-12,point,,49.775803963492784
2020-08-23,3 wk ahead inc death,53,2020-09-12,point,,141.587287156772
2020-08-23,3 wk ahead inc death,27,2020-09-12,point,,90.33814412129699
2020-08-23,3 wk ahead inc death,47,2020-09-12,point,,214.966831557492
2020-08-23,3 wk ahead inc death,29,2020-09-12,point,,74.4963022763232
2020-08-23,3 wk ahead inc death,32,2020-09-12,point,,269.31641319677504
2020-08-23,3 wk ahead inc death,55,2020-09-12,point,,63.647383404893
2020-08-23,3 wk ahead inc death,19,2020-09-12,point,,87.2431064149272
2020-08-23,3 wk ahead inc death,44,2020-09-12,point,,1.92201025473643
2020-08-23,3 wk ahead inc death,40,2020-09-12,point,,73.7549092270202
2020-08-23,3 wk ahead inc death,21,2020-09-12,point,,50.6196834359385
2020-08-23,4 wk ahead inc death,US,2020-09-19,point,,10660.860019235999
2020-08-23,4 wk ahead inc death,36,2020-09-19,point,,38.5276066954439
2020-08-23,4 wk ahead inc death,34,2020-09-19,point,,51.796850823275
