location,forecast_date,value,target_end_date,target,type,quantile
13107,2020-08-05,306,2020-08-22,2 wk ahead inc case,point,
13109,2020-08-05,71,2020-08-22,2 wk ahead inc case,point,
13111,2020-08-05,119,2020-08-22,2 wk ahead inc case,point,
13113,2020-08-05,302,2020-08-22,2 wk ahead inc case,point,
13115,2020-08-05,515,2020-08-22,2 wk ahead inc case,point,
13117,2020-08-05,684,2020-08-22,2 wk ahead inc case,point,
13119,2020-08-05,118,2020-08-22,2 wk ahead inc case,point,
13121,2020-08-05,6445,2020-08-22,2 wk ahead inc case,point,
13123,2020-08-05,226,2020-08-22,2 wk ahead inc case,point,
13125,2020-08-05,8,2020-08-22,2 wk ahead inc case,point,
13127,2020-08-05,444,2020-08-22,2 wk ahead inc case,point,
13129,2020-08-05,455,2020-08-22,2 wk ahead inc case,point,
13131,2020-08-05,143,2020-08-22,2 wk ahead inc case,point,
13133,2020-08-05,196,2020-08-22,2 wk ahead inc case,point,
13135,2020-08-05,5812,2020-08-22,2 wk ahead inc case,point,
13137,2020-08-05,187,2020-08-22,2 wk ahead inc case,point,
13139,2020-08-05,1473,2020-08-22,2 wk ahead inc case,point,
13141,2020-08-05,86,2020-08-22,2 wk ahead inc case,point,
13143,2020-08-05,104,2020-08-22,2 wk ahead inc case,point,
13145,2020-08-05,87,2020-08-22,2 wk ahead inc case,point,
13147,2020-08-05,104,2020-08-22,2 wk ahead inc case,point,
13149,2020-08-05,53,2020-08-22,2 wk ahead inc case,point,
13151,2020-08-05,957,2020-08-22,2 wk ahead inc case,point,
13153,2020-08-05,690,2020-08-22,2 wk ahead inc case,point,
13155,2020-08-05,25,2020-08-22,2 wk ahead inc case,point,
13157,2020-08-05,399,2020-08-22,2 wk ahead inc case,point,
13159,2020-08-05,64,2020-08-22,2 wk ahead inc case,point,
13161,2020-08-05,109,2020-08-22,2 wk ahead inc case,point,
13163,2020-08-05,184,2020-08-22,2 wk ahead inc case,point,
13165,2020-08-05,46,2020-08-22,2 wk ahead inc case,point,
13167,2020-08-05,117,2020-08-22,2 wk ahead inc case,point,
13169,2020-08-05,98,2020-08-22,2 wk ahead inc case,point,
13171,2020-08-05,105,2020-08-22,2 wk ahead inc case,point,
13173,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
13175,2020-08-05,276,2020-08-22,2 wk ahead inc case,point,
13177,2020-08-05,45,2020-08-22,2 wk ahead inc case,point,
13179,2020-08-05,214,2020-08-22,2 wk ahead inc case,point,
13181,2020-08-05,19,2020-08-22,2 wk ahead inc case,point,
13183,2020-08-05,40,2020-08-22,2 wk ahead inc case,point,
13185,2020-08-05,993,2020-08-22,2 wk ahead inc case,point,
13187,2020-08-05,125,2020-08-22,2 wk ahead inc case,point,
13189,2020-08-05,141,2020-08-22,2 wk ahead inc case,point,
13191,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
13193,2020-08-05,6,2020-08-22,2 wk ahead inc case,point,
13195,2020-08-05,172,2020-08-22,2 wk ahead inc case,point,
13197,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
13199,2020-08-05,64,2020-08-22,2 wk ahead inc case,point,
13201,2020-08-05,63,2020-08-22,2 wk ahead inc case,point,
13205,2020-08-05,185,2020-08-22,2 wk ahead inc case,point,
13207,2020-08-05,141,2020-08-22,2 wk ahead inc case,point,
13209,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
13211,2020-08-05,177,2020-08-22,2 wk ahead inc case,point,
13213,2020-08-05,227,2020-08-22,2 wk ahead inc case,point,
13215,2020-08-05,891,2020-08-22,2 wk ahead inc case,point,
13217,2020-08-05,468,2020-08-22,2 wk ahead inc case,point,
13219,2020-08-05,96,2020-08-22,2 wk ahead inc case,point,
13221,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
13223,2020-08-05,612,2020-08-22,2 wk ahead inc case,point,
13225,2020-08-05,200,2020-08-22,2 wk ahead inc case,point,
13227,2020-08-05,251,2020-08-22,2 wk ahead inc case,point,
13229,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
13231,2020-08-05,73,2020-08-22,2 wk ahead inc case,point,
13233,2020-08-05,334,2020-08-22,2 wk ahead inc case,point,
13235,2020-08-05,10,2020-08-22,2 wk ahead inc case,point,
13237,2020-08-05,130,2020-08-22,2 wk ahead inc case,point,
13239,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
13241,2020-08-05,86,2020-08-22,2 wk ahead inc case,point,
13243,2020-08-05,30,2020-08-22,2 wk ahead inc case,point,
13245,2020-08-05,1890,2020-08-22,2 wk ahead inc case,point,
13247,2020-08-05,340,2020-08-22,2 wk ahead inc case,point,
13249,2020-08-05,33,2020-08-22,2 wk ahead inc case,point,
13251,2020-08-05,125,2020-08-22,2 wk ahead inc case,point,
13253,2020-08-05,96,2020-08-22,2 wk ahead inc case,point,
13255,2020-08-05,294,2020-08-22,2 wk ahead inc case,point,
13257,2020-08-05,211,2020-08-22,2 wk ahead inc case,point,
13259,2020-08-05,25,2020-08-22,2 wk ahead inc case,point,
13261,2020-08-05,104,2020-08-22,2 wk ahead inc case,point,
13263,2020-08-05,32,2020-08-22,2 wk ahead inc case,point,
13265,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
13267,2020-08-05,235,2020-08-22,2 wk ahead inc case,point,
13269,2020-08-05,44,2020-08-22,2 wk ahead inc case,point,
13271,2020-08-05,44,2020-08-22,2 wk ahead inc case,point,
13273,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
13275,2020-08-05,450,2020-08-22,2 wk ahead inc case,point,
13277,2020-08-05,315,2020-08-22,2 wk ahead inc case,point,
13279,2020-08-05,330,2020-08-22,2 wk ahead inc case,point,
13281,2020-08-05,84,2020-08-22,2 wk ahead inc case,point,
13283,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
13285,2020-08-05,270,2020-08-22,2 wk ahead inc case,point,
13287,2020-08-05,120,2020-08-22,2 wk ahead inc case,point,
13289,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
13291,2020-08-05,130,2020-08-22,2 wk ahead inc case,point,
13293,2020-08-05,48,2020-08-22,2 wk ahead inc case,point,
13295,2020-08-05,278,2020-08-22,2 wk ahead inc case,point,
13297,2020-08-05,442,2020-08-22,2 wk ahead inc case,point,
13299,2020-08-05,157,2020-08-22,2 wk ahead inc case,point,
13301,2020-08-05,40,2020-08-22,2 wk ahead inc case,point,
13303,2020-08-05,256,2020-08-22,2 wk ahead inc case,point,
13305,2020-08-05,335,2020-08-22,2 wk ahead inc case,point,
13307,2020-08-05,25,2020-08-22,2 wk ahead inc case,point,
13309,2020-08-05,12,2020-08-22,2 wk ahead inc case,point,
13311,2020-08-05,82,2020-08-22,2 wk ahead inc case,point,
13313,2020-08-05,984,2020-08-22,2 wk ahead inc case,point,
13315,2020-08-05,35,2020-08-22,2 wk ahead inc case,point,
13317,2020-08-05,30,2020-08-22,2 wk ahead inc case,point,
13319,2020-08-05,33,2020-08-22,2 wk ahead inc case,point,
13321,2020-08-05,55,2020-08-22,2 wk ahead inc case,point,
15001,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
15003,2020-08-05,25184,2020-08-22,2 wk ahead inc case,point,
15007,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
16001,2020-08-05,1790,2020-08-22,2 wk ahead inc case,point,
16003,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
16005,2020-08-05,191,2020-08-22,2 wk ahead inc case,point,
16007,2020-08-05,15,2020-08-22,2 wk ahead inc case,point,
16009,2020-08-05,31,2020-08-22,2 wk ahead inc case,point,
16011,2020-08-05,108,2020-08-22,2 wk ahead inc case,point,
16013,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
16015,2020-08-05,29,2020-08-22,2 wk ahead inc case,point,
16017,2020-08-05,71,2020-08-22,2 wk ahead inc case,point,
16019,2020-08-05,528,2020-08-22,2 wk ahead inc case,point,
16021,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
16023,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
16025,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
16027,2020-08-05,1738,2020-08-22,2 wk ahead inc case,point,
16029,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
16031,2020-08-05,119,2020-08-22,2 wk ahead inc case,point,
16033,2020-08-05,21,2020-08-22,2 wk ahead inc case,point,
16035,2020-08-05,8,2020-08-22,2 wk ahead inc case,point,
16037,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
16039,2020-08-05,91,2020-08-22,2 wk ahead inc case,point,
16041,2020-08-05,13,2020-08-22,2 wk ahead inc case,point,
16043,2020-08-05,47,2020-08-22,2 wk ahead inc case,point,
16045,2020-08-05,84,2020-08-22,2 wk ahead inc case,point,
16047,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
16049,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
16051,2020-08-05,102,2020-08-22,2 wk ahead inc case,point,
16053,2020-08-05,118,2020-08-22,2 wk ahead inc case,point,
16055,2020-08-05,581,2020-08-22,2 wk ahead inc case,point,
16057,2020-08-05,77,2020-08-22,2 wk ahead inc case,point,
16059,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
16061,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
16063,2020-08-05,16,2020-08-22,2 wk ahead inc case,point,
16065,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
16067,2020-08-05,128,2020-08-22,2 wk ahead inc case,point,
16069,2020-08-05,35,2020-08-22,2 wk ahead inc case,point,
16071,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
16073,2020-08-05,69,2020-08-22,2 wk ahead inc case,point,
16075,2020-08-05,119,2020-08-22,2 wk ahead inc case,point,
16077,2020-08-05,48,2020-08-22,2 wk ahead inc case,point,
16079,2020-08-05,21,2020-08-22,2 wk ahead inc case,point,
16081,2020-08-05,10,2020-08-22,2 wk ahead inc case,point,
16083,2020-08-05,387,2020-08-22,2 wk ahead inc case,point,
16085,2020-08-05,18,2020-08-22,2 wk ahead inc case,point,
16087,2020-08-05,49,2020-08-22,2 wk ahead inc case,point,
17001,2020-08-05,280,2020-08-22,2 wk ahead inc case,point,
17003,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
17005,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17007,2020-08-05,104,2020-08-22,2 wk ahead inc case,point,
17009,2020-08-05,2,2020-08-22,2 wk ahead inc case,point,
17011,2020-08-05,153,2020-08-22,2 wk ahead inc case,point,
17013,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17015,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
17017,2020-08-05,52,2020-08-22,2 wk ahead inc case,point,
17019,2020-08-05,430,2020-08-22,2 wk ahead inc case,point,
17021,2020-08-05,59,2020-08-22,2 wk ahead inc case,point,
17023,2020-08-05,72,2020-08-22,2 wk ahead inc case,point,
17025,2020-08-05,6,2020-08-22,2 wk ahead inc case,point,
17027,2020-08-05,149,2020-08-22,2 wk ahead inc case,point,
17029,2020-08-05,257,2020-08-22,2 wk ahead inc case,point,
17031,2020-08-05,10920,2020-08-22,2 wk ahead inc case,point,
17033,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17035,2020-08-05,13,2020-08-22,2 wk ahead inc case,point,
17037,2020-08-05,218,2020-08-22,2 wk ahead inc case,point,
17039,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17041,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17043,2020-08-05,1721,2020-08-22,2 wk ahead inc case,point,
17045,2020-08-05,96,2020-08-22,2 wk ahead inc case,point,
17047,2020-08-05,12,2020-08-22,2 wk ahead inc case,point,
17049,2020-08-05,107,2020-08-22,2 wk ahead inc case,point,
17051,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
17053,2020-08-05,57,2020-08-22,2 wk ahead inc case,point,
17055,2020-08-05,48,2020-08-22,2 wk ahead inc case,point,
17057,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17059,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
17061,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
17063,2020-08-05,84,2020-08-22,2 wk ahead inc case,point,
17065,2020-08-05,19,2020-08-22,2 wk ahead inc case,point,
17067,2020-08-05,25,2020-08-22,2 wk ahead inc case,point,
17069,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17071,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
17073,2020-08-05,75,2020-08-22,2 wk ahead inc case,point,
17075,2020-08-05,105,2020-08-22,2 wk ahead inc case,point,
17077,2020-08-05,296,2020-08-22,2 wk ahead inc case,point,
17079,2020-08-05,38,2020-08-22,2 wk ahead inc case,point,
17081,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
17083,2020-08-05,84,2020-08-22,2 wk ahead inc case,point,
17085,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
17087,2020-08-05,57,2020-08-22,2 wk ahead inc case,point,
17089,2020-08-05,1090,2020-08-22,2 wk ahead inc case,point,
17091,2020-08-05,223,2020-08-22,2 wk ahead inc case,point,
17093,2020-08-05,222,2020-08-22,2 wk ahead inc case,point,
17095,2020-08-05,86,2020-08-22,2 wk ahead inc case,point,
17097,2020-08-05,2603,2020-08-22,2 wk ahead inc case,point,
17099,2020-08-05,447,2020-08-22,2 wk ahead inc case,point,
17101,2020-08-05,14,2020-08-22,2 wk ahead inc case,point,
17103,2020-08-05,47,2020-08-22,2 wk ahead inc case,point,
17105,2020-08-05,154,2020-08-22,2 wk ahead inc case,point,
17107,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17109,2020-08-05,168,2020-08-22,2 wk ahead inc case,point,
17111,2020-08-05,580,2020-08-22,2 wk ahead inc case,point,
17113,2020-08-05,263,2020-08-22,2 wk ahead inc case,point,
17115,2020-08-05,436,2020-08-22,2 wk ahead inc case,point,
17117,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17119,2020-08-05,1261,2020-08-22,2 wk ahead inc case,point,
17121,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17123,2020-08-05,12,2020-08-22,2 wk ahead inc case,point,
17125,2020-08-05,57,2020-08-22,2 wk ahead inc case,point,
17127,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
17129,2020-08-05,37,2020-08-22,2 wk ahead inc case,point,
17131,2020-08-05,63,2020-08-22,2 wk ahead inc case,point,
17133,2020-08-05,142,2020-08-22,2 wk ahead inc case,point,
17135,2020-08-05,96,2020-08-22,2 wk ahead inc case,point,
17137,2020-08-05,123,2020-08-22,2 wk ahead inc case,point,
17139,2020-08-05,81,2020-08-22,2 wk ahead inc case,point,
17141,2020-08-05,57,2020-08-22,2 wk ahead inc case,point,
17143,2020-08-05,915,2020-08-22,2 wk ahead inc case,point,
17145,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
17147,2020-08-05,73,2020-08-22,2 wk ahead inc case,point,
17149,2020-08-05,8,2020-08-22,2 wk ahead inc case,point,
17151,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
17153,2020-08-05,4,2020-08-22,2 wk ahead inc case,point,
17155,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
17157,2020-08-05,129,2020-08-22,2 wk ahead inc case,point,
17159,2020-08-05,51,2020-08-22,2 wk ahead inc case,point,
17161,2020-08-05,488,2020-08-22,2 wk ahead inc case,point,
17165,2020-08-05,44,2020-08-22,2 wk ahead inc case,point,
17167,2020-08-05,726,2020-08-22,2 wk ahead inc case,point,
17169,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
17171,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
17173,2020-08-05,104,2020-08-22,2 wk ahead inc case,point,
17175,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
17177,2020-08-05,59,2020-08-22,2 wk ahead inc case,point,
17179,2020-08-05,244,2020-08-22,2 wk ahead inc case,point,
17181,2020-08-05,51,2020-08-22,2 wk ahead inc case,point,
17183,2020-08-05,116,2020-08-22,2 wk ahead inc case,point,
17185,2020-08-05,13,2020-08-22,2 wk ahead inc case,point,
17187,2020-08-05,48,2020-08-22,2 wk ahead inc case,point,
17189,2020-08-05,24,2020-08-22,2 wk ahead inc case,point,
17191,2020-08-05,32,2020-08-22,2 wk ahead inc case,point,
17193,2020-08-05,61,2020-08-22,2 wk ahead inc case,point,
17195,2020-08-05,96,2020-08-22,2 wk ahead inc case,point,
17197,2020-08-05,1301,2020-08-22,2 wk ahead inc case,point,
17199,2020-08-05,211,2020-08-22,2 wk ahead inc case,point,
17201,2020-08-05,548,2020-08-22,2 wk ahead inc case,point,
17203,2020-08-05,214,2020-08-22,2 wk ahead inc case,point,
18001,2020-08-05,35,2020-08-22,2 wk ahead inc case,point,
18003,2020-08-05,485,2020-08-22,2 wk ahead inc case,point,
18005,2020-08-05,122,2020-08-22,2 wk ahead inc case,point,
18007,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
18009,2020-08-05,39,2020-08-22,2 wk ahead inc case,point,
18011,2020-08-05,62,2020-08-22,2 wk ahead inc case,point,
18013,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
18015,2020-08-05,112,2020-08-22,2 wk ahead inc case,point,
18017,2020-08-05,67,2020-08-22,2 wk ahead inc case,point,
18019,2020-08-05,271,2020-08-22,2 wk ahead inc case,point,
18021,2020-08-05,83,2020-08-22,2 wk ahead inc case,point,
18023,2020-08-05,93,2020-08-22,2 wk ahead inc case,point,
18025,2020-08-05,55,2020-08-22,2 wk ahead inc case,point,
18027,2020-08-05,59,2020-08-22,2 wk ahead inc case,point,
18029,2020-08-05,41,2020-08-22,2 wk ahead inc case,point,
18031,2020-08-05,79,2020-08-22,2 wk ahead inc case,point,
18033,2020-08-05,33,2020-08-22,2 wk ahead inc case,point,
18035,2020-08-05,349,2020-08-22,2 wk ahead inc case,point,
18037,2020-08-05,248,2020-08-22,2 wk ahead inc case,point,
18039,2020-08-05,606,2020-08-22,2 wk ahead inc case,point,
18041,2020-08-05,161,2020-08-22,2 wk ahead inc case,point,
18043,2020-08-05,305,2020-08-22,2 wk ahead inc case,point,
18045,2020-08-05,22,2020-08-22,2 wk ahead inc case,point,
18047,2020-08-05,100,2020-08-22,2 wk ahead inc case,point,
18049,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
18051,2020-08-05,44,2020-08-22,2 wk ahead inc case,point,
18053,2020-08-05,84,2020-08-22,2 wk ahead inc case,point,
18055,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
18057,2020-08-05,645,2020-08-22,2 wk ahead inc case,point,
18059,2020-08-05,112,2020-08-22,2 wk ahead inc case,point,
18061,2020-08-05,54,2020-08-22,2 wk ahead inc case,point,
18063,2020-08-05,576,2020-08-22,2 wk ahead inc case,point,
18065,2020-08-05,50,2020-08-22,2 wk ahead inc case,point,
18067,2020-08-05,135,2020-08-22,2 wk ahead inc case,point,
18069,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
18071,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
18073,2020-08-05,46,2020-08-22,2 wk ahead inc case,point,
18075,2020-08-05,20,2020-08-22,2 wk ahead inc case,point,
18077,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
18079,2020-08-05,38,2020-08-22,2 wk ahead inc case,point,
18081,2020-08-05,158,2020-08-22,2 wk ahead inc case,point,
18083,2020-08-05,49,2020-08-22,2 wk ahead inc case,point,
18085,2020-08-05,53,2020-08-22,2 wk ahead inc case,point,
18087,2020-08-05,56,2020-08-22,2 wk ahead inc case,point,
18089,2020-08-05,931,2020-08-22,2 wk ahead inc case,point,
18091,2020-08-05,205,2020-08-22,2 wk ahead inc case,point,
18093,2020-08-05,69,2020-08-22,2 wk ahead inc case,point,
18095,2020-08-05,376,2020-08-22,2 wk ahead inc case,point,
18097,2020-08-05,2045,2020-08-22,2 wk ahead inc case,point,
18099,2020-08-05,20,2020-08-22,2 wk ahead inc case,point,
18101,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
18103,2020-08-05,34,2020-08-22,2 wk ahead inc case,point,
18105,2020-08-05,189,2020-08-22,2 wk ahead inc case,point,
18107,2020-08-05,45,2020-08-22,2 wk ahead inc case,point,
18109,2020-08-05,190,2020-08-22,2 wk ahead inc case,point,
18111,2020-08-05,20,2020-08-22,2 wk ahead inc case,point,
18113,2020-08-05,37,2020-08-22,2 wk ahead inc case,point,
18115,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
18117,2020-08-05,3,2020-08-22,2 wk ahead inc case,point,
18119,2020-08-05,29,2020-08-22,2 wk ahead inc case,point,
18121,2020-08-05,59,2020-08-22,2 wk ahead inc case,point,
18123,2020-08-05,17,2020-08-22,2 wk ahead inc case,point,
18125,2020-08-05,26,2020-08-22,2 wk ahead inc case,point,
18127,2020-08-05,98,2020-08-22,2 wk ahead inc case,point,
18129,2020-08-05,36,2020-08-22,2 wk ahead inc case,point,
18131,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
18133,2020-08-05,241,2020-08-22,2 wk ahead inc case,point,
18135,2020-08-05,81,2020-08-22,2 wk ahead inc case,point,
18137,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
18139,2020-08-05,31,2020-08-22,2 wk ahead inc case,point,
18143,2020-08-05,69,2020-08-22,2 wk ahead inc case,point,
18145,2020-08-05,128,2020-08-22,2 wk ahead inc case,point,
18147,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
18149,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
18151,2020-08-05,1,2020-08-22,2 wk ahead inc case,point,
18153,2020-08-05,17,2020-08-22,2 wk ahead inc case,point,
18155,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
18157,2020-08-05,233,2020-08-22,2 wk ahead inc case,point,
18159,2020-08-05,127,2020-08-22,2 wk ahead inc case,point,
18161,2020-08-05,11,2020-08-22,2 wk ahead inc case,point,
18163,2020-08-05,760,2020-08-22,2 wk ahead inc case,point,
18165,2020-08-05,79,2020-08-22,2 wk ahead inc case,point,
18167,2020-08-05,318,2020-08-22,2 wk ahead inc case,point,
18169,2020-08-05,41,2020-08-22,2 wk ahead inc case,point,
18171,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
18173,2020-08-05,219,2020-08-22,2 wk ahead inc case,point,
18175,2020-08-05,58,2020-08-22,2 wk ahead inc case,point,
18177,2020-08-05,194,2020-08-22,2 wk ahead inc case,point,
18179,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
18181,2020-08-05,9,2020-08-22,2 wk ahead inc case,point,
18183,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
19001,2020-08-05,5,2020-08-22,2 wk ahead inc case,point,
19003,2020-08-05,7,2020-08-22,2 wk ahead inc case,point,
19005,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
19007,2020-08-05,12,2020-08-22,2 wk ahead inc case,point,
19009,2020-08-05,0,2020-08-22,2 wk ahead inc case,point,
19011,2020-08-05,23,2020-08-22,2 wk ahead inc case,point,
19013,2020-08-05,385,2020-08-22,2 wk ahead inc case,point,
19015,2020-08-05,42,2020-08-22,2 wk ahead inc case,point,
